Total_Trans_Ct,Total_Revolving_Bal,Total_Relationship_Count,Months_Inactive_12_mon,Target
73,0,6,3,1
67,769,4,1,1
78,0,4,1,1
71,1250,4,2,1
66,0,6,4,1
76,852,4,2,1
37,0,3,2,0
74,0,3,1,1
79,1670,4,3,1
66,1487,4,4,1
66,2316,4,2,1
55,0,5,3,1
58,0,3,2,1
66,1887,6,2,1
68,1543,6,4,1
67,0,5,3,1
69,0,6,3,1
62,1501,4,1,1
56,587,3,4,1
46,859,3,5,0
39,1008,3,4,0
92,789,5,2,1
73,1175,4,3,1
76,0,4,3,1
41,0,3,0,0
72,0,6,2,1
65,0,3,2,1
68,1793,3,3,1
65,610,4,1,1
90,1146,4,4,1
69,0,3,1,1
62,730,5,3,1
69,1887,5,1,1
81,1450,5,4,1
44,1553,3,4,0
73,1994,5,2,1
28,0,3,3,0
76,1505,6,2,1
41,0,2,3,0
47,1823,4,2,1
40,2517,3,4,0
61,1353,3,1,1
71,897,5,2,1
43,2517,6,2,0
63,0,4,1,1
70,1143,6,3,1
83,1597,5,3,1
48,2517,2,2,0
75,918,3,3,1
76,1119,5,4,1
75,1030,5,2,1
81,0,6,2,1
69,1823,6,6,1
69,1110,3,1,1
80,1247,6,6,1
71,0,3,4,1
68,0,3,3,1
77,0,5,2,1
84,665,3,3,1
77,1173,6,3,1
70,1589,6,1,1
91,1377,3,3,1
69,527,3,2,1
78,1794,3,3,1
74,2087,5,4,1
69,0,4,3,1
80,0,4,4,1
42,0,1,2,0
83,1829,3,2,1
74,764,4,3,1
81,2517,3,4,1
70,1882,4,3,1
35,1126,3,2,0
77,2374,5,1,1
36,2361,2,3,0
79,2506,6,1,1
65,1687,3,3,1
76,0,3,4,1
41,0,5,2,0
60,2160,4,2,1
76,1751,6,4,1
70,548,3,3,1
44,1578,3,2,0
64,2118,5,4,1
67,597,4,4,1
84,1074,6,1,1
71,1374,4,4,1
54,1092,3,2,1
78,1892,3,2,1
30,0,3,2,0
88,0,4,3,1
83,1666,4,2,1
71,818,4,3,1
54,0,6,4,1
85,0,3,1,1
58,773,6,3,1
82,0,6,4,1
76,1542,6,2,1
62,0,4,2,1
67,0,5,1,1
65,0,4,2,1
37,1636,3,3,0
35,2517,3,1,1
74,0,3,3,1
70,0,3,3,1
36,0,2,3,0
64,1069,4,1,1
62,0,6,3,1
56,1073,4,1,1
62,0,4,3,1
69,0,2,1,1
48,2517,4,2,0
89,1118,4,3,1
79,0,4,2,1
36,1933,2,2,0
60,1172,6,1,1
70,0,6,6,1
53,0,3,3,1
31,0,3,4,0
69,0,6,2,1
47,0,1,4,0
41,0,3,2,0
66,1273,3,3,1
66,783,3,1,1
69,955,3,2,1
69,1544,6,1,1
70,756,5,2,1
89,0,3,3,1
58,0,3,1,1
40,2222,3,3,0
64,0,3,2,1
84,1776,3,1,1
85,1044,3,3,1
65,1442,5,1,1
53,0,3,3,0
52,1426,6,2,1
65,1374,4,3,1
69,1661,6,2,1
68,1495,4,2,1
82,1541,3,3,1
76,1731,5,2,1
72,912,5,2,1
82,0,4,1,1
75,1257,6,3,1
82,1229,3,2,1
72,935,5,1,1
75,1362,6,3,1
39,1758,3,4,0
40,864,6,2,0
60,1142,4,2,1
70,0,5,2,1
93,1796,5,1,1
30,0,3,1,0
77,1219,5,2,1
79,1439,6,3,1
72,1422,4,2,1
78,1567,4,2,1
45,0,2,3,0
46,1165,3,2,1
55,1095,6,1,1
89,1708,6,3,1
80,1263,4,1,1
72,1809,3,3,1
86,1128,5,1,1
70,989,5,2,1
72,0,3,1,1
65,2386,4,3,1
40,321,1,2,0
73,2057,5,3,1
49,377,3,4,0
58,1881,3,2,1
40,0,2,3,0
30,1355,4,3,1
69,1783,3,2,1
61,1112,3,1,1
94,0,6,1,1
76,0,6,3,1
54,1020,4,2,1
75,2196,3,1,1
82,0,4,1,1
77,1170,5,2,1
73,0,4,3,1
32,2162,4,3,1
67,1905,4,2,1
82,2340,5,3,1
61,1492,5,2,1
68,1352,6,1,1
46,157,3,3,0
72,1770,5,3,1
90,2493,5,3,1
67,1312,3,1,1
73,1548,5,2,1
45,0,6,3,1
81,753,3,3,1
78,2486,4,1,1
71,964,6,3,1
67,1775,5,1,1
64,851,4,2,1
77,2517,3,1,1
71,1201,6,1,1
42,458,1,3,0
38,0,3,3,0
30,0,3,2,0
66,0,4,1,1
66,1046,4,2,1
77,0,4,2,1
69,922,4,3,1
72,1946,4,2,1
72,0,6,1,1
70,1370,3,1,1
68,1508,5,2,1
74,2517,6,2,1
75,2119,3,3,1
83,2000,4,1,1
83,0,4,2,1
82,860,5,3,1
81,2199,5,2,1
37,2268,1,2,0
70,0,6,2,1
67,878,4,2,1
77,470,3,2,1
70,986,4,3,1
73,0,4,2,1
60,0,6,1,1
57,0,4,2,1
65,1148,3,1,1
23,2517,3,4,0
75,1516,5,1,1
44,1506,1,3,0
73,1170,4,3,1
64,1268,3,2,1
48,0,3,2,0
68,831,6,1,1
69,0,4,3,1
43,0,6,3,0
32,0,2,3,0
71,1978,3,3,1
38,0,5,3,0
71,950,6,3,1
66,1890,5,4,1
84,1716,3,4,1
78,942,5,2,1
74,2049,5,3,1
77,1447,6,3,1
38,0,3,4,0
65,2251,5,1,1
70,659,4,1,1
37,1120,3,2,0
77,0,6,1,1
66,0,6,3,1
63,600,6,2,1
76,1714,4,1,1
81,2249,6,2,1
84,1399,3,2,1
63,1471,5,1,1
62,2129,4,1,1
38,0,3,3,1
59,1783,3,1,1
80,1166,5,3,1
81,1092,3,1,1
51,2225,3,1,1
40,0,2,2,0
69,1525,5,3,1
20,0,3,2,1
78,1132,3,2,1
88,1501,3,1,1
69,1318,5,3,1
66,1302,3,2,1
28,0,2,4,0
43,0,6,2,0
64,2024,5,1,1
70,2120,3,2,1
62,1192,3,2,1
48,2517,3,2,0
63,1264,4,3,1
77,821,5,2,1
33,0,2,2,0
66,1671,3,3,1
51,1625,4,1,0
35,2514,3,1,0
46,524,4,2,0
74,1607,6,2,1
47,0,6,1,0
87,0,6,3,1
85,975,6,1,1
85,1732,5,2,1
45,0,2,4,0
69,2290,6,3,1
42,1399,5,2,1
72,0,6,2,1
69,1840,3,3,1
41,0,5,3,0
69,867,5,2,1
83,1884,5,1,1
78,1912,6,1,1
69,2517,3,2,1
72,2517,6,2,1
65,1864,6,3,1
85,1044,5,3,1
63,0,4,1,1
68,1598,3,1,1
37,0,2,2,0
88,1947,4,3,1
59,0,5,2,1
60,1792,4,1,1
55,2258,6,3,1
61,0,3,3,1
72,1597,4,2,1
38,0,3,0,0
79,1353,4,2,1
81,2382,3,1,1
75,1716,3,1,1
52,582,5,1,1
72,1298,5,3,1
91,0,4,1,1
60,1583,5,3,1
84,1766,4,2,1
51,0,6,3,0
77,844,3,2,1
74,904,5,3,1
63,2095,3,1,1
39,2517,2,2,0
67,2253,6,2,1
69,1549,3,3,1
82,2514,4,3,1
65,1243,3,1,1
46,1938,5,4,1
63,1019,3,2,1
64,1582,4,3,1
82,0,3,2,1
45,0,2,3,0
86,1465,5,3,1
73,756,3,3,1
49,0,2,3,0
74,1715,3,3,1
63,0,5,1,1
88,0,6,2,1
91,874,5,2,1
62,1500,6,3,1
51,0,3,3,0
87,0,4,2,1
82,0,6,3,1
47,1106,4,3,1
57,1433,5,2,1
76,0,3,3,1
63,685,4,2,1
46,0,1,3,0
67,845,6,1,1
69,1948,6,2,1
69,1746,5,2,1
63,1953,3,3,1
43,2517,1,3,0
81,1757,6,3,1
81,2373,6,2,1
42,0,3,3,0
72,1833,3,3,1
41,0,5,2,0
38,134,2,2,0
42,0,3,3,0
87,0,6,2,1
79,643,6,2,1
68,0,6,2,1
66,2024,5,3,1
73,0,6,3,1
67,0,5,1,1
72,725,4,3,1
30,0,3,4,0
78,0,6,1,1
60,1623,3,2,1
81,0,4,2,1
43,2297,2,4,0
75,1672,4,2,1
66,798,6,4,1
65,1643,6,3,1
80,2085,4,2,1
69,1384,6,3,1
58,1560,3,1,1
59,1160,6,2,1
67,1334,4,3,1
90,1144,5,3,1
62,2517,6,1,1
79,2276,6,1,1
39,0,2,2,0
73,0,5,3,1
66,0,5,2,1
72,1557,3,6,1
42,0,5,0,0
79,1725,6,2,1
61,2403,6,3,1
67,1690,4,2,1
27,1061,6,1,1
95,0,6,4,1
75,1557,3,3,1
84,1172,5,2,1
52,1117,6,2,1
85,578,6,1,1
63,1406,4,2,1
72,988,5,3,1
68,1663,3,1,1
75,1488,3,3,1
68,2052,3,2,1
79,1460,5,1,1
79,751,6,1,1
78,0,3,2,1
68,0,6,1,1
67,1482,4,2,1
90,1501,4,1,1
68,1255,3,2,1
66,1080,3,3,1
47,2517,2,3,0
82,1970,6,4,1
81,1810,5,3,1
69,2517,5,1,1
81,0,3,1,1
89,2100,4,3,1
74,0,4,3,1
89,814,5,3,1
71,1232,3,1,1
76,0,5,3,1
51,0,3,3,0
78,774,3,1,1
72,0,4,3,1
72,948,5,2,1
41,0,3,3,0
76,1303,5,3,1
47,0,3,3,0
67,885,6,3,1
45,0,1,3,0
44,0,3,3,0
73,974,5,3,1
67,1055,5,3,1
64,1308,3,2,1
72,0,6,3,1
71,0,5,1,1
86,1160,4,1,1
47,762,4,1,1
63,1510,4,1,1
69,1689,5,2,1
75,0,4,2,1
76,1662,5,2,1
79,2517,5,1,1
62,0,3,3,1
39,848,2,3,0
64,1847,3,3,1
78,0,3,2,1
83,1315,4,2,1
41,0,2,3,0
90,1245,5,2,1
75,1647,5,3,1
85,1875,5,2,1
54,0,3,4,0
38,1252,6,3,0
45,2030,6,3,1
66,1499,5,3,1
80,0,5,4,1
77,1729,4,2,1
32,2517,6,3,0
77,784,3,2,1
89,1003,3,3,1
38,710,4,1,1
78,2196,6,2,1
92,1420,3,2,1
77,1417,6,3,1
56,0,4,2,1
73,1704,4,1,1
71,0,6,3,1
32,783,2,4,0
62,0,5,1,1
62,0,4,2,1
84,1097,5,1,1
67,794,5,2,1
33,0,3,2,0
48,0,2,2,0
76,1141,6,3,1
87,1624,3,2,1
71,0,4,2,1
83,1127,5,2,1
35,0,4,2,0
70,1700,6,2,1
61,1172,5,3,1
60,1482,4,3,1
62,1650,4,2,1
73,2517,5,2,1
57,1331,5,2,1
89,1093,3,2,1
71,2225,4,1,1
47,1107,2,3,0
65,1424,3,1,1
61,653,6,1,1
71,494,3,1,1
28,0,2,3,0
78,0,6,3,1
77,746,3,2,1
69,1970,4,2,1
82,1175,5,1,1
62,1626,4,3,1
75,0,4,2,1
79,1120,6,2,1
43,0,3,3,0
71,1121,4,2,1
78,0,5,2,1
23,1771,6,3,0
57,1611,6,3,1
89,889,4,3,1
51,2517,1,2,0
81,0,4,3,1
75,1885,4,2,1
41,1192,3,2,1
39,1605,3,2,0
82,2000,6,3,1
91,1323,5,3,1
74,803,4,2,1
67,1843,3,2,1
54,204,3,2,0
59,0,3,2,1
67,2517,4,2,1
77,1586,4,1,1
67,1584,5,1,1
92,1488,4,2,1
35,0,1,2,0
67,1179,3,1,1
67,0,6,2,1
51,0,3,3,0
77,1485,6,3,1
86,2409,6,2,1
46,0,3,3,0
66,2424,3,2,1
32,2432,3,2,0
76,1076,5,2,1
43,749,3,3,0
91,1869,4,1,1
40,2253,2,3,0
81,0,6,4,1
69,1676,5,1,1
70,1074,6,1,1
39,0,4,2,0
52,0,6,1,1
64,1710,5,2,1
66,1519,3,2,1
76,0,6,3,1
66,1294,4,2,1
86,2517,5,3,1
60,1509,4,2,1
63,1853,6,3,1
75,0,4,2,1
71,0,4,3,1
71,1160,4,2,1
85,1551,6,1,1
71,2039,5,1,1
62,1059,6,5,1
56,2158,5,2,1
38,0,5,2,0
57,1706,4,2,1
65,2373,5,2,1
89,0,4,3,1
88,622,3,1,1
76,607,4,1,1
63,1469,6,3,1
31,916,3,2,0
86,1328,3,2,1
69,0,5,3,1
72,940,4,2,1
69,754,6,5,1
77,984,5,2,1
75,1004,6,1,1
75,2216,5,1,1
73,1480,5,3,1
39,0,3,3,0
75,1793,4,2,1
80,0,3,3,1
36,0,6,3,0
46,154,4,2,0
92,856,4,2,1
38,0,4,1,0
66,1114,5,2,1
56,0,3,4,1
67,0,3,3,1
43,1692,2,3,0
75,1948,6,2,1
72,1058,6,2,1
50,0,3,2,0
79,1370,6,3,1
80,792,6,2,1
77,2048,3,1,1
76,1647,6,2,1
90,961,5,1,1
83,0,5,1,1
80,1704,5,1,1
81,1568,3,1,1
36,0,4,2,0
67,1513,5,2,1
73,1427,5,2,1
74,1041,4,3,1
66,2087,4,1,1
45,1159,3,3,0
42,0,5,0,0
80,1646,4,3,1
43,0,3,2,0
72,1771,3,1,1
69,563,6,3,1
94,1259,6,1,1
73,2038,3,1,1
64,1049,6,2,1
92,2251,4,2,1
63,1820,6,2,1
40,1760,5,3,0
81,1555,3,1,1
42,2517,4,3,0
72,1324,4,3,1
49,1397,3,3,0
60,1747,6,2,1
34,0,6,3,0
81,1254,6,2,1
66,0,4,3,1
67,1769,3,2,1
66,0,6,2,1
74,1718,3,1,1
79,1244,4,1,1
71,1554,6,1,1
69,1783,4,1,1
40,966,5,2,0
43,1243,3,3,0
75,1045,6,2,1
77,1491,3,2,1
47,1536,3,3,0
40,0,2,3,0
69,1229,3,1,1
70,1621,3,6,1
73,1278,3,3,1
55,1687,4,1,1
71,1455,4,3,1
71,1118,3,2,1
78,1196,6,2,1
69,918,5,3,1
66,2128,3,1,1
70,1985,4,1,1
79,0,5,3,1
64,1856,3,3,1
78,1961,5,1,1
82,1250,3,1,1
79,1709,5,2,1
73,1332,5,3,1
69,2517,6,3,1
82,1382,3,2,1
80,0,6,2,1
37,0,2,3,0
43,0,3,3,0
68,1541,5,1,1
83,1532,4,1,1
81,1163,5,3,1
54,887,4,3,1
44,395,1,4,0
80,1970,4,2,1
37,0,1,2,0
64,1614,4,3,1
68,1136,6,1,1
78,1997,3,2,1
66,2126,3,3,1
63,1302,5,3,1
81,1881,5,2,1
63,916,3,2,1
34,0,1,3,0
71,877,6,3,1
74,895,6,1,1
88,2090,4,2,1
43,0,5,2,0
87,701,3,3,1
83,1983,6,6,1
43,0,2,3,0
40,1477,6,2,0
88,1486,6,3,1
86,1696,3,2,1
56,0,5,3,1
69,1740,4,3,1
89,0,6,2,1
77,0,3,1,1
84,1969,3,2,1
40,0,6,2,0
89,1117,5,6,1
59,975,3,3,0
64,2080,4,3,1
53,1561,5,2,1
65,755,4,1,1
69,1754,3,1,1
86,1272,3,5,1
74,1672,6,3,1
83,1205,6,3,1
41,0,3,3,0
77,1850,6,2,1
43,1258,4,3,1
43,951,6,2,0
63,1110,4,1,1
75,0,6,5,1
84,1513,5,3,1
64,869,5,1,1
68,1717,6,3,1
79,1582,4,2,1
82,0,5,3,1
61,1654,4,3,1
35,0,3,2,0
77,1270,5,3,1
60,996,5,3,1
63,0,5,2,1
77,1336,6,2,1
73,1048,3,3,1
73,1473,6,6,1
87,1175,3,1,1
98,0,4,3,1
39,0,5,2,0
57,1459,6,2,1
77,0,4,1,1
79,1946,3,2,1
52,1622,5,1,1
75,2257,6,3,1
68,1501,3,3,1
41,0,3,3,0
68,904,3,2,1
49,2084,5,2,1
65,1079,6,1,1
85,598,6,2,1
69,0,3,2,1
76,1414,3,1,1
74,2465,4,3,1
70,2284,5,3,1
53,0,2,3,0
86,2023,3,2,1
46,790,1,3,0
67,930,5,2,1
73,2017,5,3,1
83,866,5,2,1
72,1647,5,1,1
60,2496,5,1,1
30,1737,3,2,0
42,1717,3,3,0
37,0,2,3,0
63,1508,5,1,1
87,2517,6,2,1
76,900,4,2,1
43,728,2,3,0
42,0,3,2,0
67,1348,6,3,1
64,1184,3,3,1
72,0,3,2,1
62,2002,3,1,1
71,2213,4,2,1
47,331,4,2,0
75,612,5,3,1
68,2331,5,3,1
82,0,4,1,1
70,1654,6,1,1
32,2517,2,2,0
71,2189,3,3,1
42,482,6,2,0
58,834,6,3,1
66,1634,3,2,1
85,721,6,2,1
84,1349,6,2,1
87,1102,5,1,1
70,620,5,3,1
80,1719,5,3,1
39,0,1,2,0
34,1554,6,3,0
80,0,3,2,1
70,0,4,3,1
42,860,3,3,0
48,0,4,3,1
68,1863,4,2,1
64,938,4,3,1
64,0,6,3,1
76,697,4,3,1
80,2499,3,3,1
82,0,6,2,1
36,0,1,1,0
73,1558,4,2,1
71,1731,6,3,1
80,1140,5,3,1
70,1796,3,3,1
41,1103,1,3,0
72,1867,3,2,1
75,1752,5,2,1
39,0,5,2,0
68,2137,5,2,1
67,0,4,3,1
32,0,3,3,0
78,1147,5,0,1
27,0,5,3,0
80,1089,6,0,1
83,0,5,1,1
82,1288,5,2,1
42,1791,2,2,0
67,0,3,1,1
64,0,4,1,1
86,0,5,1,1
81,653,6,3,1
50,1389,3,1,1
36,0,3,2,0
71,0,4,3,1
77,0,3,3,1
78,0,6,2,1
71,721,4,3,1
70,1192,3,3,1
77,1415,4,3,1
49,1964,2,2,0
71,1515,5,1,1
68,0,4,3,1
59,2481,4,3,1
71,1845,6,2,1
69,2517,4,2,1
86,784,4,3,1
86,1485,4,3,1
77,1319,3,1,1
83,815,6,3,1
70,1088,6,3,1
87,964,5,2,1
36,0,3,2,0
49,0,3,3,0
68,0,3,3,1
45,596,4,2,0
82,1499,4,1,1
41,0,3,2,0
82,0,5,4,1
79,0,4,2,1
64,1297,6,3,1
75,1201,3,2,1
43,0,3,3,0
83,1647,5,3,1
74,824,5,1,1
32,0,3,2,0
51,1659,4,3,1
76,2061,4,3,1
71,1596,5,1,1
39,0,6,3,0
28,2517,1,3,0
63,1027,5,6,1
68,0,4,1,1
79,860,4,1,1
86,0,4,3,1
76,0,3,2,1
43,0,5,2,0
77,1404,6,6,1
72,1001,6,3,1
60,801,4,2,1
62,849,5,2,1
69,1709,6,2,1
72,1146,3,3,1
75,1406,5,2,1
36,234,2,1,0
79,904,4,2,1
64,1544,5,3,1
73,1367,6,3,1
76,1190,3,3,1
70,1657,3,1,1
59,1115,6,6,1
37,1862,4,1,1
55,1935,6,3,1
78,2183,5,2,1
54,1227,6,1,0
49,961,5,1,1
35,0,2,1,0
89,1641,4,1,1
70,1808,5,2,1
75,1275,5,2,1
78,2024,3,1,1
67,2258,3,2,1
75,1050,6,2,1
73,1302,5,2,1
50,0,3,1,0
70,1979,5,3,1
81,941,4,3,1
63,1839,6,3,1
76,845,6,2,1
74,975,5,2,1
38,0,5,1,0
79,0,6,3,1
89,1452,3,1,1
54,0,2,2,0
68,1711,4,1,1
70,0,5,1,1
88,665,6,1,1
43,2517,1,2,0
46,0,6,3,0
68,1699,4,3,1
65,1224,3,3,1
65,2076,4,5,1
56,1833,5,1,1
67,0,6,3,1
49,0,1,2,0
91,1762,3,2,1
70,0,5,1,1
31,478,3,2,0
51,825,5,3,1
79,0,4,1,1
70,685,3,1,1
73,941,3,3,1
68,2404,4,1,1
48,1885,1,3,0
57,2257,6,3,1
56,1225,6,1,1
85,2517,5,2,1
44,0,6,2,0
77,0,4,3,1
70,1965,6,4,1
76,1247,4,4,1
71,1153,3,3,1
78,736,3,2,1
47,0,3,2,0
70,1053,3,1,1
74,2517,4,3,1
47,0,3,2,0
81,0,3,1,1
71,2100,3,2,1
89,0,4,2,1
69,0,4,2,1
68,868,3,3,1
42,2517,2,3,0
65,0,6,1,1
72,1405,5,2,1
81,748,5,1,1
60,2126,6,2,1
85,1292,4,2,1
73,1345,4,3,1
76,1537,4,3,1
51,0,6,3,0
40,0,6,4,0
75,1665,4,6,1
70,1276,4,1,1
76,771,5,3,1
72,1307,3,3,1
31,2517,3,3,0
59,2079,4,2,1
66,1692,4,2,1
84,533,6,2,1
76,1488,6,3,1
77,739,4,2,1
36,1473,6,3,0
51,1154,4,3,0
74,0,4,1,1
82,1635,3,3,1
63,1729,4,3,1
65,1944,4,1,1
39,0,3,3,0
87,757,6,1,1
71,2337,6,1,1
81,642,4,3,1
73,1389,6,3,1
83,0,3,1,1
68,1894,6,2,1
45,0,5,2,0
86,2201,3,2,1
74,871,6,2,1
44,0,2,3,0
89,0,4,2,1
85,2204,5,3,1
45,2517,3,4,0
83,604,5,2,1
61,1516,3,2,1
39,0,1,3,0
63,1490,4,3,1
69,1632,6,3,1
80,1302,5,1,1
79,1407,5,3,1
71,0,5,2,1
34,0,3,2,0
60,0,5,4,1
88,1527,5,3,1
80,2258,6,2,1
70,1393,3,3,1
80,1258,6,3,1
69,0,6,4,1
68,0,5,2,1
51,0,1,4,0
46,0,1,2,0
45,1095,1,2,0
44,0,3,3,0
50,2517,4,1,1
83,1693,3,2,1
61,0,4,2,1
87,1785,6,1,1
66,928,3,2,1
84,806,5,3,1
66,1728,5,3,1
83,2001,6,2,1
39,2517,2,2,0
75,1887,6,2,1
49,0,4,2,0
53,2517,4,3,0
72,748,6,1,1
72,960,6,1,1
66,1993,6,2,1
66,920,5,1,1
66,1924,3,1,1
93,0,6,1,1
65,1888,5,6,1
57,0,4,1,1
72,916,3,2,1
63,0,3,2,1
53,0,4,3,1
51,1115,6,2,1
64,2233,6,3,1
61,1458,4,2,1
44,458,6,2,0
64,0,5,2,1
44,198,6,3,0
83,1668,4,2,1
84,0,3,6,1
42,0,3,3,0
72,1321,6,1,1
71,773,3,2,1
89,0,6,2,1
68,1313,4,2,1
36,0,1,2,0
78,0,6,3,1
67,968,4,1,1
62,1911,3,4,1
46,1506,6,2,0
65,0,6,3,1
72,0,4,2,1
59,1804,3,3,1
85,1311,5,2,1
82,1864,3,1,1
70,1257,6,2,1
77,1640,3,1,1
63,1303,5,5,1
89,1646,6,3,1
65,0,5,1,1
43,0,3,2,0
67,0,6,3,1
57,796,3,3,1
51,2306,5,2,1
80,1341,3,5,1
38,2517,6,2,0
75,0,5,2,1
38,979,6,3,0
41,1214,6,3,0
66,1694,4,3,1
45,0,1,2,0
31,0,3,2,0
80,1051,4,2,1
54,1503,6,3,1
82,2137,3,2,1
42,0,3,2,0
38,2517,2,2,0
51,0,3,1,1
83,671,6,4,1
82,1047,6,1,1
84,2079,3,2,1
65,0,6,3,1
66,1216,6,2,1
77,1429,6,2,1
44,0,1,3,0
40,0,4,3,0
58,2270,3,1,1
68,1423,4,2,1
63,0,3,3,1
83,1647,3,1,1
67,0,5,1,1
68,0,4,3,1
61,868,4,1,1
91,886,5,1,1
40,2294,4,2,0
72,1428,6,2,1
86,1527,5,2,1
78,1434,3,1,1
46,0,4,2,0
71,0,6,3,1
72,621,5,3,1
51,0,3,3,0
48,0,3,2,0
63,909,4,3,1
81,1471,3,2,1
85,2517,5,3,1
67,0,4,2,1
41,399,5,2,0
76,1414,6,1,1
61,1176,4,1,1
61,1887,6,1,1
32,1074,3,1,0
84,0,4,3,1
66,576,5,3,1
83,892,5,1,1
34,211,4,2,0
46,0,3,3,0
77,1120,6,1,1
34,0,6,3,0
70,1953,5,1,1
68,1177,5,3,1
32,0,4,2,0
55,2517,3,3,0
83,2134,6,2,1
68,1775,3,2,1
73,0,4,3,1
84,0,5,1,1
92,0,5,1,1
51,471,3,6,0
83,698,5,3,1
61,1926,5,3,1
57,1021,3,1,1
63,1587,4,2,1
69,797,4,3,1
92,2034,3,3,1
51,284,3,6,0
75,0,6,2,1
55,2517,3,2,0
34,0,3,2,0
77,668,4,5,1
86,1093,4,1,1
75,2378,5,1,1
84,857,5,3,1
77,0,5,3,1
36,0,4,2,0
90,2218,4,2,1
66,2517,3,3,1
60,1226,3,5,1
87,1747,6,2,1
65,1039,4,3,1
89,1464,6,3,1
57,1713,4,2,1
67,1767,6,2,1
46,0,3,3,0
54,1259,5,3,1
43,0,6,2,0
62,0,5,2,1
80,0,3,2,1
70,0,6,3,1
52,1687,5,1,1
85,1087,3,3,1
36,0,1,3,0
44,0,5,5,0
49,0,3,2,0
67,2081,4,3,1
56,0,3,3,1
84,2517,4,2,1
76,1062,3,1,1
59,2224,5,2,1
71,1788,4,2,1
75,2038,6,1,1
70,2061,5,3,1
81,2213,5,3,1
73,0,4,2,1
47,2517,6,3,0
69,1438,3,1,1
39,0,3,2,0
83,1251,4,3,1
83,2057,3,3,1
82,1428,4,2,1
70,1758,3,2,1
78,0,6,3,1
88,1504,3,3,1
44,0,3,2,0
70,957,5,1,1
45,170,6,3,0
45,0,5,2,0
49,1558,5,3,1
79,0,6,2,1
67,987,4,3,1
66,933,4,3,1
58,2070,4,1,1
80,872,6,3,1
83,1556,5,3,1
61,1985,3,2,1
72,0,6,2,1
76,1600,4,3,1
48,2007,5,2,0
81,1013,3,1,1
68,2136,3,3,1
58,1207,3,1,1
63,1119,3,2,1
83,641,6,1,1
35,2517,2,1,0
40,0,4,6,0
40,0,4,3,0
54,1028,4,3,1
69,816,3,3,1
78,668,5,2,1
78,0,4,2,1
53,0,4,1,0
72,2005,4,2,1
78,1040,3,2,1
59,0,6,1,1
65,0,3,3,1
76,1036,5,3,1
84,1845,5,3,1
78,985,5,2,1
57,830,4,3,1
76,0,6,2,1
75,838,3,3,1
42,886,4,3,0
87,0,3,1,1
81,1026,5,1,1
48,576,4,3,0
70,0,6,3,1
26,0,6,3,0
74,2111,3,1,1
56,1606,5,3,1
82,1187,6,2,1
77,1219,3,3,1
67,2065,5,5,1
76,1987,4,3,1
80,535,4,3,1
46,0,3,2,0
41,215,5,0,0
46,2517,1,1,0
79,2018,6,1,1
71,2185,3,3,1
76,1317,4,3,1
73,1418,4,1,1
59,869,5,1,1
64,1814,6,1,1
83,2371,5,3,1
67,1091,4,2,1
64,1490,5,3,1
83,563,3,2,1
82,883,5,2,1
62,0,5,2,1
75,1085,6,1,1
91,1211,5,3,1
81,873,6,3,1
80,1424,6,1,1
65,1980,3,3,1
34,1689,5,4,0
71,0,4,3,1
42,316,3,3,0
46,2076,6,2,0
45,2517,4,3,0
81,0,6,3,1
68,1020,3,3,1
43,228,3,3,0
91,1549,6,3,1
87,735,5,2,1
80,2195,6,5,1
72,814,5,2,1
82,1514,3,3,1
45,2199,4,2,0
33,2412,5,3,0
78,0,4,2,1
61,1094,4,2,1
85,2517,3,2,1
81,2330,3,2,1
78,2424,5,2,1
45,0,5,3,0
66,468,3,3,1
91,0,4,2,1
80,1824,6,2,1
79,1398,5,3,1
47,2517,3,3,0
42,1002,2,2,0
76,1307,3,2,1
90,2150,4,1,1
78,0,3,6,1
39,0,3,2,0
79,0,4,3,1
50,786,3,1,1
44,0,6,1,0
77,2010,6,3,1
58,0,4,3,1
86,1722,6,2,1
68,1430,3,3,1
84,994,6,3,1
78,2446,3,3,1
41,0,5,2,0
64,1465,3,3,1
35,0,5,2,0
65,1016,6,3,1
67,1498,6,2,1
59,1042,4,2,1
66,1517,4,3,1
53,2384,5,3,0
73,829,5,1,1
59,780,4,3,1
38,0,4,2,0
59,2082,3,2,1
83,1729,4,2,1
68,1346,3,3,1
36,0,5,2,0
42,479,6,3,0
42,0,4,3,0
79,1587,3,2,1
85,2517,3,1,1
72,1300,6,2,1
79,1536,3,3,1
85,0,6,2,1
82,1178,4,3,1
93,1782,3,3,1
80,1017,3,1,1
76,0,4,1,1
76,1425,3,3,1
70,1519,6,3,1
80,1103,6,6,1
88,0,3,3,1
70,839,6,3,1
75,1973,3,1,1
82,1627,6,1,1
56,0,5,1,1
81,0,4,6,1
100,1274,6,2,1
79,0,3,4,1
29,0,5,3,0
88,2517,4,3,1
85,0,3,2,1
52,0,4,3,0
34,1744,2,3,0
87,1681,4,3,1
67,0,4,2,1
66,633,6,1,1
66,1184,6,2,1
65,1885,3,3,1
65,1907,6,3,1
57,2415,6,3,1
75,1871,3,1,1
36,1424,1,3,0
72,1259,3,1,1
50,1505,6,3,1
85,1656,4,2,1
84,0,6,1,1
80,1163,3,1,1
43,0,5,2,0
68,2026,5,1,1
63,0,3,2,1
59,1474,4,2,1
61,1796,6,1,1
36,1300,3,3,0
